url,week_price,location,desc,topics,available_now,photos_taken_on
https://myrooms.co.uk/properties/stunning-accommodation-for-couples-in-the-heart-of-imperial-wharf-10-dolphin-house-sw6-b/,260,Imperial Wharf,"Stunning accommodation in the heart of Imperial Wharf, 10 Dolphin House, SW6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-angel-inworth-walk-n1-a/,195,Angel Tube Station,"Lovely double room for single use in Angel, Inworth Walk, N1 -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-02-01
https://myrooms.co.uk/properties/a-fantastic-room-to-rent-in-london-bridge-magdalen-street-se1/,245,London Bridge Underground Station,"A fantastic double room to rent in a great flat-share in London Bridge, Magdalen Street, SE1, -A","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2017-06-01
https://myrooms.co.uk/properties/double-room-for-single-use-in-highbury-islington-cobble-mews-n1-b/,225,Highbury & Islington Underground Station,"Lovely & modern double room for single use in a brand new flat-share in Highbury & Islington, Cobble Mews, N1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/superb-double-room-for-single-use-in-a-flatshare-in-edrich-house-sw4-b/,215,Stockwell Tube Station,"Superb double room for single use in a flatshare in Edrich House, SW4, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-in-a-modern-apartment-in-remington-street-n1-c/,250,Angel Tube Station,Stunning double room for single use in a modern apartment in Remington Street N1 -C,"['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/garrick-street-wc2e-9bh/,265,Leicester Square,"A lovely room now available in Covent Garden, Garrick Street, WC2E -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-05-01
https://myrooms.co.uk/properties/a-lovely-double-room-for-couple-to-rent-in-south-kensington-bute-street-sw7/,275,South Kensington,"A lovely double room for couples to rent in South Kensington, Bute Street, SW7 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-04-01
https://myrooms.co.uk/properties/gorgeous-double-room-for-single-use-in-a-lovely-flatshare-in-aldgate-prescott-street-e1-b/,255,Aldgate East Underground Station,"Gorgeous double room for single use in a lovely flatshare in Aldgate, Prescott Street, E1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/fabulous-double-room-notting-hill-kensington-mall-w8/,255,Notting Hill,"Fabulous double room in Notting Hill, Kensington Mall, W8 -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-01-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-a-modern-flat-in-pimlico-tachbrook-street-gf-sw1v-a/,230,Pimlico,"Lovely double room for single use in a modern flat in Pimlico, Tachbrook Street (GF), SW1V -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/incredible-opportunity-to-rent-a-double-room-for-single-use-in-surr-street-n7-c/,225,CALEDONIAN ROAD,"Incredible opportunity to rent a double room for single use in Caledonian Road, Surr Street, N7 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/astonishing-double-room-couples-available-rent-whitechapel-area-wyllen-close-e1/,265,Bethnal Green,"An astonishing double room for couples available to rent in Whitechapel area, Wyllen Close, E1 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/massive-double-room-for-single-use-in-malden-road-nw5-c/,185,Belsize Park,"Lovely and modern double room for single use in Belsize Park, Malden Road, NW5 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/lovely-double-room-notting-hill-kensington-mall-w8/,250,Notting Hill,"Lovely double room in Notting Hill, Kensington Mall, W8 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/great-double-room-single-use-earls-court-beckford-close-w14/,230,Earl's Court,"A great double room for single use in Earl’s Court, Warren House, W14 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-10-01
https://myrooms.co.uk/properties/gragious-room-rent-chelsea-ashburnham-tower-sw10/,205,Fulham Broadway,"A gracious room to rent in Chelsea, Ashburnham Tower, SW10 -D","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-04-01
https://myrooms.co.uk/properties/perfect-room-available-now-to-rent-in-fulham-ongar-road-sw6/,275,Fulham Broadway,"Perfect double room available now to rent in Fulham, Ongar Road, SW6 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2016-01-01
https://myrooms.co.uk/properties/fantastic-double-room-available-in-st-jamess-park-page-street-sw1p-4er-b/,235,St. James's Park Underground station,"Fantastic double room available in St. James’s Park, Page Street, SW1P, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/brand-new-room-alert-superb-accommodation-in-a-flat-share-in-the-famous-hackney-kinnoull-mansions-e5-d/,195,Hackney,"Brand new room alert: Superb accommodation in a flat-share in the famous Hackney, Kinnoull Mansions, E5 -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-available-in-surr-street-n7-b/,225,CALEDONIAN ROAD,Lovely double room for single use available in Surr Street N7 -B,"['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/a-beautiful-room-available-to-rent-in-whitechapel-area-wyllen-close-e1/,210,Bethnal Green,"A beautiful room available to rent in Whitechapel area, Wyllen Close, E1 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-04-01
https://myrooms.co.uk/properties/71-semley-house-london-sw1w-9ql/,225,Victoria,"A superb room available now in Victoria, Semley House, SW1W -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-06-01
https://myrooms.co.uk/properties/bright-spacious-double-room-rent-heart-fulham-fulham-park-gardens-sw6/,195,Fulham Broadway,"A bright and spacious double room to rent in the heart of Fulham, Fulham Park Gardens, SW6 -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/lovely-room-notting-hill-st-marks-road-w11/,225,Ladbroke Grove,"Lovely room in Notting Hill, 57 St Marks Road, W11, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2015-01-01
https://myrooms.co.uk/properties/brand-new-ensuite-double-room-for-single-use-in-a-modern-flatshare-in-earls-court-lexham-gardens-b/,275,Earl's Court,"Brand new ensuite double room for single use in a modern flatshare in Earl’s Court, Lexham Gardens, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Garden/Terrace']",False,2018-05-01
https://myrooms.co.uk/properties/one-double-room-available-shepherds-bush-mortimer-house-w11/,230,Shepherd's Bush,"A beautiful en-suite room available in Shepherd’s Bush, Mortimer House, W11 -A","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",False,2015-01-01
https://myrooms.co.uk/properties/fantastic-double-room-now-available-baker-street-rossmore-court-nw1/,240,Baker Street Underground Station,"Fantastic double room now available in Baker Street, Rossmore Court, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/gorgeous-double-room-single-use-shepherds-bush-loftus-road-w12/,215,Shepherd's Bush,"A gorgeous double room for single use in Shepherd’s Bush, Loftus Road, W12 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/double-bedroom-available-in-a-five-bedrooms-apartment-in-remington-street-n1-e/,260,Angel Underground Station,"Double bedroom for single use available in a five bedrooms apartment in Angel, Remington Street, N1, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2018-12-01
https://myrooms.co.uk/properties/stunning-accommodation-thames-view-clapham-junction-lombard-road-sw11-b/,255,Clapham Junction,"Stunning accommodation with Thames view in Clapham Junction, 92 Lombard Road, SW11 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-02-01
https://myrooms.co.uk/properties/fantastic-accommodation-for-single-use-in-a-brand-new-flat-in-hammersmith-robert-owen-house-sw6-d/,195,Hammersmith Underground Station,"Fantastic accommodation for single use in a brand new flat in Hammersmith, Robert Owen House, SW6, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-10-01
https://myrooms.co.uk/properties/fantastic-double-room-for-single-use-in-covent-garden-garrick-street-wc2e-a/,275,Covent Garden Underground Station,"Fantastic and large double room for single use in Covent Garden, Garrick Street, WC2E, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-04-01
https://myrooms.co.uk/properties/in-bayswater-garway-road-w2-4nh-a/,225,Bayswater Underground Station,"Lovely double room for single use in A brand new flat-share in Bayswater, Garway Road, W2, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/in-bayswater-garway-road-w2-4nh-d/,205,Bayswater Underground Station,"Double bedroom for single use in a great location: Bayswater, Garway Road, W2, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/lovely-and-modern-double-room-for-single-use-in-a-brand-new-flatshare-in-knightsbridge-beaufort-gardens-sw3-e/,265,Knightsbridge Underground Station,"Lovely and modern double room for single use in a brand new flatshare in Knightsbridge, Beaufort Gardens, SW3, -E","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-04-01
https://myrooms.co.uk/properties/a-brand-new-room-to-rent-in-kings-cross-jocelin-house-n1/,255,King's Cross,"A brand new room to rent in King’s Cross, Jocelin House, N1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-02-01
https://myrooms.co.uk/properties/a-cosy-new-room-to-rent-in-finsbury-park-sparsholt-road-n19/,190,Finsbury Park Underground Station,"A beautiful brand new room to rent in Finsbury Park, Sparsholt Road, N19, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-07-01
https://myrooms.co.uk/properties/a-lovely-accommodation-for-single-use-in-a-great-location-knightsbridge-beaufort-gardens-sw3-b/,260,Knightsbridge Underground Station,"A lovely accommodation for single use in a great location: Knightsbridge, Beaufort Gardens, SW3, -B","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",False,2019-04-01
https://myrooms.co.uk/properties/amazing-en-suite-room-couples-rent-heart-fulham-fulham-park-gardens-sw6/,285,Fulham Broadway Underground Station,"An amazing en-suite room for couples to rent in the heart of Fulham, Fulham Park Gardens, SW6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/brand-new-double-room-for-single-use-in-saint-augustines-road-flat-1-nw1-e/,225,Caledonian Road Underground Station,"Brand New double room for single use in Caledonian Road, Saint Augustine’s Road, Flat 1, NW1, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/gorgeous-single-room-rent-available-maida-vale-lydford-road-w9/,185,Maida Vale Underground Station,"A gorgeous single room to rent available in Maida Vale, Lydford Road, W9, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-12-01
https://myrooms.co.uk/properties/stunning-double-room-in-a-lovely-flat-in-clapham-montholme-road-sw11-c/,220,Clapham Junction,"Stunning double room with private garden in a lovely flat in Clapham, Montholme Road, SW11, -C","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2018-11-01
https://myrooms.co.uk/properties/lovely-room-for-couple-in-saint-augustines-road-flat-2-nw1-c/,290,Caledonian Road Underground Station,"Lovely and spacious bedroom for couples in Caledonian Road, Saint Augustine’s Road, Flat 2, NW1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/spacious-double-room-couples-brand-new-flatshare-earls-court-warwick-gardens-c/,285,Earl's Court Underground Station,"Spacious double room for couples in a brand new flatshare in Earl’s Court, Warwick Gardens, First Floor, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-01-01
https://myrooms.co.uk/properties/great-single-room-with-double-bed-in-west-london-westbourne-park-harrow-road-w10-b/,205,Westbourne Park Underground Station,"Great single room with double bed in West London, Westbourne Park, Harrow Road, W10, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/in-vauxhall-st-george-wharf-sw8-b/,250,Vauxhall Underground Station,"Lovely double room for single use in a brand new flat-share in Vauxhall, St. George Wharf, SW8, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/lovely-accommodation-for-single-use-in-a-brand-new-flat-share-in-the-beautiful-angel-n1-b/,230,Angel,"Lovely accommodation for single use in a brand new flat-share in the beautiful Angel, Barnsbury Road, N1 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/lovely-double-room-rent-fulham-kings-road-sw10/,255,Fulham Broadway,"A lovely double room to rent in Fulham, Kings Road, SW10 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2016-01-01
https://myrooms.co.uk/properties/fancying-to-live-in-the-beautiful-angel-stunning-accommodation-for-single-use-canonbury-square-n1-c/,205,Angel Underground Station,"Fancying to live in the beautiful Angel? Lovely accommodation for single use, Canonbury Square, N1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/122-lombard-road-sw11-c/,255,Clapham Junction,"Superb double room for single use in a great flat-share in 122 Lombard Road, SW11, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-10-01
https://myrooms.co.uk/properties/cozy-double-room-for-single-use-in-st-johns-wood-high-street-nw8-a/,210,ST JOHN'S WOOD UNDERGROUND STATION,"Cozy double room for single use in St. John’s Wood High Street, NW8, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/massive-double-room-available-in-saint-augustines-road-flat-1-nw1-b/,230,Caledonian Road Underground Station,"Brand-new double room available in the lovely Caledonian Road, Saint Augustine’s Road, Flat 1, NW1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-with-private-backyard-in-a-4-bedroom-apartment-in-hackney-kinnoull-mansions-e5-c/,185,Hackney Underground Station,"Stunning double room for single use with private backyard in a 4 bedroom apartment in Hackney, Kinnoull Mansions, E5, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/stunning-double-room-for-single-use-in-the-heart-of-the-beautiful-pimlico-tachbrook-street-maisonette-sw1v-b/,255,Pimlico Underground Station,"Stunning double room for single use in the heart of the beautiful Pimlico, Tachbrook Street (MAISONETTE), SW1V, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/double-room-for-couples-in-highbury-islington-cobble-mews-n1-c/,275,Highbury & Islington Underground Station,"Stunning & spacious double room for couples in Highbury & Islington, Cobble Mews, N1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/double-room-for-single-use-in-st-jamess-park-page-street-sw1p-4er-a/,225,St. James's Park Underground station,"Double room for single use in St. James’s Park, Page Street, SW1P, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/stunning-en-suite-room-terrace-brand-new-flatshare-clapham-junction-sw11/,285,Clapham Junction,"Stunning en-suite room with terrace in a brand new flatshare in Clapham Junction, 42 Lombard Road, SW11, -A","['Balcony', 'Bars at proximity', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location']",False,2018-01-01
https://myrooms.co.uk/properties/fantastic-double-room-for-single-use-in-the-popular-kilburn-gratton-terrace-e/,200,Kilburn Underground Station,"Fantastic double room for single use in the lovely Cricklewood, Gratton Terrace, NW2, -E","['Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace', 'Living room']",False,2019-03-01
https://myrooms.co.uk/properties/en-suite-double-room-available-in-highbury-islington-cobble-mews-n1/,265,Highbury & Islington Underground Station,"A gorgeous en-suite room for single use available in Highbury & Islington, Cobble Mews, N1, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/bright-double-room-for-couple-in-st-jamess-park-page-street-sw1p-4er-c/,285,St. James's Park Underground station,"Bright double room for Couple in St. James’s Park, Page Street, SW1P, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/amazing-double-room-for-single-use-in-central-london-hand-axe-yard-wc1x-d/,285,King's Cross Underground Station,"Amazing double room for single use in Central London, Hand Axe Yard, WC1X, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/fabulous-double-room-private-balcony-stockwell-faber-house-sw8/,220,Stockwell Underground Station,"A fabulous double room with private balcony in Stockwell, 10 Faber House, SW8, -C","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/brand-new-double-room-in-a-stunning-flat-in-golders-green-finchley-road-nw11-b/,180,Golders Green Underground Station,"Brand new double room in a stunning flat in Golders Green, Finchley Road, NW11, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/huge-double-room-for-single-use-in-a-flatshare-in-maida-vale-lydford-road-w9-e/,205,Maida Vale Underground Station,"Huge double room for single use in a flat-share in Maida Vale, Lydford Road, W9, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/cozy-double-room-in-a-flatshare-in-north-greenwich-brunel-house-se10-b/,205,North Greenwich Station,"Cozy double room in a brand new flat-share in North Greenwich, Brunel House, SE10, -B","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-05-01
https://myrooms.co.uk/properties/kensington-walnut-tree-house-sw10/,265,Fulham Broadway,"Superb double room available in Kensington, Walnut Tree House, SW10 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-01-01
https://myrooms.co.uk/properties/gorgeous-double-room-for-single-use-in-a-brand-new-flat-in-knightsbridge-beaufort-gardens-sw3-d/,275,Knightsbridge Underground Station,"Gorgeous double room for single use in a brand new flat in Knightsbridge, Beaufort Gardens, SW3, -D","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished']",False,2019-04-01
https://myrooms.co.uk/properties/nice-double-room-available-in-battersea-park-queenstown-road-sw8-a/,215,Battersea Park,"Nice double room available in Battersea Park, Queenstown Road, SW8, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/spacious-double-room-for-single-use-in-kings-cross-thornhill-bridgewharf-n1-a/,275,King's Cross Underground Station,"Spacious double room for single use in King’s Cross, Thornhill Bridgewharf, N1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/superb-accommodation-for-single-use-in-a-flatshare-with-terrace-in-south-kensington-grenville-place-sw7-c/,255,Gloucester Road,"Superb accommodation for single use in a flatshare with terrace in South Kensington, Grenville Place, SW7 -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2018-05-01
https://myrooms.co.uk/properties/in-bayswater-garway-road-w2-4nh-b/,245,Bayswater Underground Station,"Great double room for single use in a 4 bedroom flat in Bayswater, Garway Road, W2, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/stunning-en-suite-room-in-a-great-flat-share-in-hammersmith-crabtree-lane-sw6-d/,255,Hammersmith,"Stunning en-suite room in a great flat-share in Hammersmith, Crabtree Lane, SW6, -D","['Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-07-01
https://myrooms.co.uk/properties/beautiful-double-room-notting-hill-kensington-mall-w8/,265,Notting Hill,"Beautiful double room for single use in Notting Hill, Kensington Mall, W8 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2015-01-01
https://myrooms.co.uk/properties/beautiful-double-room-rent-southwark-druid-street-se1/,215,Bermondsey Underground Station,"A beautiful double room to rent in Southwark, Druid Street, SE1, -D","['Bars at proximity', 'Broadband', 'Fantastic location', 'Fully Furnished', 'Living room']",False,2017-09-01
https://myrooms.co.uk/properties/a-great-double-room-a-beautiful-flat-share-in-harrington-house-nw1-c/,195,Euston Station,"A great double room a beautiful flat share in Harrington House, NW1 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-11-01
https://myrooms.co.uk/properties/incredible-double-room-for-single-use-in-belgravia-ashburnham-mews-sw1p-d/,255,Victoria Tube Station,"Incredible double room for single use in Belgravia, Ashburnham Mews, SW1P -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-12-01
https://myrooms.co.uk/properties/lovely-double-room-available-rent-whitechapel-area-wyllen-close-e1/,210,Bethnal Green,"A lovely double room available to rent in Whitechapel area, Wyllen Close, E1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/bright-double-room-in-old-street-hoxton-street-n1-b/,215,Old Street,"Lovely accommodation for single use in Old Street, Hoxton Street, N1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-07-01
https://myrooms.co.uk/properties/gorgeous-double-room-rent-fulham-broadway-harriet-house-sw6/,220,Fulham Broadway,"A gorgeous double room to rent in Fulham Broadway, Harriet House, SW6 -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
https://myrooms.co.uk/properties/amazing-and-brand-new-accommodation-for-single-use-in-a-modern-flat-in-westbourne-park-harrow-road-w10-c/,195,Westbourne Park Underground Station,"Amazing and brand new accommodation for single use in a modern flat in Westbourne Park, Harrow Road, W10, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/in-battersea-park-queenstown-road-sw8-b/,255,Battersea Park,"Lovely room for couples in Battersea Park, Queenstown Road, SW8, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-06-01
https://myrooms.co.uk/properties/fantastic-double-room-for-single-use-in-malden-road-nw5-e/,205,Belsize Park Underground Station,"Lovely double room for single use in the popular Belsize Park, Malden Road, NW5, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/a-gorgeous-double-room-for-single-use-in-a-modern-flatshare-in-victoria-semley-house-sw1w-b/,225,Victoria Underground Station,"A gorgeous double room for single use in a modern flat-share in Victoria, Semley House, SW1W, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-05-01
https://myrooms.co.uk/properties/double-room-for-couple-with-terrace-in-north-greenwich-brunel-house-se10-c/,255,North Greenwich Station,"Double room for couples with terrace in North Greenwich, Brunel House, SE10, -C","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",False,2019-05-01
https://myrooms.co.uk/properties/gracious-double-room-rent-kentish-town-islip-street-nw5/,185,Kentish Town Underground Station,"A gracious double room for rent in Kentish Town, Islip Street, NW5, – A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2017-09-01
